customer_id,order_type,date,order_id,status,product_code,product_name,product_category,price_uni,quantity,revenue
41666938,Inbound Phone Order,7/12/22,4000229654,Complete,674984,*Special Request* Jumpflex Aquajet,Outdoor Activities,139,1,74.48
41738281,Website Order,6/12/23,4000264418,Processed,657906,Weber Instant Read Meat Thermometer,BBQ Accessories,139,1,74.48
41690702,Website Order,7/07/23,4000247423,Processed,676405,Klean Kanteen Rise Lowball Tumbler (280ml/Tofu),Drink Bottles,139,1,74.48
41684532,Website Order,2/12/22,4000228829,Processed,665352,Queen: Greatest Hits II (Vinyl),Music,139,1,74.48
41732564,Email Order,18/09/23,4000253979,Processed,678093,*Special Request* Ocean Angler G-Bomb Jig - Bruised Banana (100g),Fishing,70,2,75.01
41688373,Website Order,5/11/22,4000223865,Processed,661210,Grandpas Great Escape: David Walliams,Books,70,2,75.01
41690970,Website Order,23/08/23,4000251788,Processed,671185,PureQ SOLO Meat and Cooking Thermometer,BBQ Accessories,141,1,75.55
41664764,Website Order,20/03/23,4000237749,Processed,670841,Breville Salt & Pepper Mills (Stainless Steel),Salt & Pepper,141,1,75.55
41732985,Website Order,24/11/23,4000262227,Processed,678384,Quiksilver Adapted Cap (Four Leaf Clover),Apparel,141,1,75.55
41707441,Website Order,26/11/22,4000227436,Processed,669268,John Deere 38cm Big Scoop Excavator,Toys,141,1,75.55
41691908,Website Order,17/08/23,4000251312,Processed,653183,GFL Kamakazzi Sports Bag (66L/Black),Bags & Wallets,141,1,75.55
41733550,Website Order,7/11/22,4000223960,Processed,667697,Wild Appetite Let's Go Fishing (3x 150ml + fish lure),Food,141,1,75.55
41733975,Website Order,30/07/23,4000249534,Processed,669267,John Deere 38cm Big Scoop Dump Truck,Toys,141,1,75.55
41796923,Website Order,2/10/23,4000255217,Processed,677516,Eat Up New Zealand: The Bach Edition,Cook Books,141,1,75.55
41703705,Website Order,17/11/23,4000260756,Processed,677516,Eat Up New Zealand: The Bach Edition,Cook Books,141,1,75.55
41664499,Website Order,25/07/22,4000214783,Processed,646266,Baileys Liqueur (700ml),Spirits,141,1,75.55
41665164,Website Order,7/07/22,4000213370,Processed,640636,Kahlua Original (1L),Spirits,142,1,76.08
41677423,Website Order,20/02/23,4000235459,Processed,666824,"Ecostore Beach, Bach & Boat Set",Miscellaneous,142,1,76.08
41664512,Website Order,15/07/22,4000214076,Processed,640636,Kahlua Original (1L),Spirits,142,1,76.08
41664290,Website Order,7/12/22,4000229679,Processed,672194,Classic World Coffee Maker,Nursery & Preschool,142,1,76.08
41664988,Website Order,3/07/23,4000247066,Processed,668369,Linden Leaves Intensive Repair Eye Cream,Skin Care,143,1,76.62
41736542,Website Order,28/02/24,4000270819,Processed,673606,Ecoya Madison Jar (Vanilla & Tonka),Home Fragrance,143,1,76.62
41665044,Website Order,21/06/24,4000279603,Processed,675776,Boon Bath Toy Bundle,Toys,143,1,76.62
41666674,Website Order,7/12/23,4000264788,Processed,670335,Ecoya Madison Jar (Coconut & Elderflower),Home Fragrance,143,1,76.62
41744882,Website Order,18/01/24,4000267972,Processed,677386,Huski Beer Cooler 2.0 (Rose),Barware,143,1,76.62
41744882,Website Order,23/05/24,4000276949,Processed,677387,Huski Beer Cooler 2.0 (Black),Barware,143,1,76.62
41665287,Website Order,22/11/23,4000261629,Processed,678255,Ecostore Nourishing Naturals Gift Pack,Skin Care,143,1,76.62
41723117,Website Order,11/03/24,4000271635,Processed,679421,Huski Stemware Wine Tumbler 2.0 (Champagne),Barware,143,1,76.62
41723117,Website Order,11/03/24,4000271635,Processed,677387,Huski Beer Cooler 2.0 (Black),Barware,143,1,76.62
41675979,Website Order,8/08/23,4000250376,Processed,667494,Pierre Cardin Rustic Leather Mens Wallet (Cognac),Bags & Wallets,143,1,76.62
41664779,Outbound Phone Order,8/12/22,4000229869,Processed,673742,The Ta Box,Food,143,1,76.62
41664779,Outbound Phone Order,8/12/22,4000229869,Processed,673743,The Choice Box,Food,143,1,76.62
41663898,Website Order,14/02/23,4000235093,Processed,671678,Cygnett Boost V2 Power Bank (10000mAh/Blue),Power Banks,143,1,76.62
41731948,Website Order,6/12/23,4000264477,Processed,677387,Huski Beer Cooler 2.0 (Black),Barware,143,1,76.62
41735063,Outbound Phone Order,5/12/22,4000229173,Processed,673743,The Choice Box,Food,143,1,76.62
41735063,Outbound Phone Order,5/12/22,4000229173,Processed,673742,The Ta Box,Food,143,1,76.62
41691908,Website Order,9/06/23,4000244560,Processed,658069,Casio Classic Mens Resin Watch,Watches,143,1,76.62
41739910,Website Order,31/10/23,4000257984,Processed,667494,Pierre Cardin Rustic Leather Mens Wallet (Cognac),Bags & Wallets,143,1,76.62
41736074,Website Order,21/01/24,4000268166,Processed,677387,Huski Beer Cooler 2.0 (Black),Barware,143,1,76.62
41744319,Website Order,16/11/23,4000260575,Processed,676893,MokiPods Mixi Kids Volume Limited Wireless Headphones (Green/Purple),Headphones,143,1,76.62
41719946,Website Order,23/11/22,4000226802,Processed,669033,Jackman Tool Bag,Tools General,143,1,76.62
41703705,Website Order,13/04/24,4000273994,Processed,673606,Ecoya Madison Jar (Vanilla & Tonka),Home Fragrance,143,1,76.62
41666298,Website Order,3/08/23,4000250036,Processed,659953,Top Drawer Microfibre Pillow (Medium),Bedding,143,1,76.62
41740407,Website Order,5/12/22,4000229139,Processed,673742,The Ta Box,Food,143,1,76.62
41760112,Website Order,7/12/22,4000229705,Processed,673743,The Choice Box,Food,143,1,76.62
41663977,Website Order,7/12/22,4000229611,Processed,673743,The Choice Box,Food,143,1,76.62
41734083,Outbound Phone Order,8/12/22,4000229947,Processed,673743,The Choice Box,Food,143,1,76.62
41735068,Website Order,4/02/24,4000269192,Processed,676895,MokiPods Mixi Kids Volume Limited Wireless Headphones (Blue/Red),Headphones,143,1,76.62
41666275,Website Order,7/12/23,4000264734,Processed,678255,Ecostore Nourishing Naturals Gift Pack,Skin Care,143,1,76.62
41664483,Outbound Phone Order,24/08/23,4000251879,Processed,672622,Back Country Cuisine Meal (Chicken Tikka Masala),Camp Cooking,72,2,77.16
41765520,Website Order,14/04/24,4000274033,Processed,679594,Yeti Rambler Junior Bottle (354ml/Reef Blue),Drink Bottles,144,1,77.16
41733550,Website Order,4/12/22,4000228987,Processed,667922,Great Walks of New Zealand: Craig Potton,Books,144,1,77.16
41666624,Website Order,5/12/23,4000264211,Processed,671276,Complete New Zealand Gardener; A Practical Guide,Books General,144,1,77.16
41666494,Website Order,28/03/23,4000238399,Processed,671415,Voyager Foldaway Wheeled Duffle Bag (Black),Bags & Wallets,144,1,77.16
41664702,Website Order,2/12/22,4000228837,Processed,664802,L&S Rockpool Mask/Snorkel Set (Child),Water Sports,72,2,77.16
41677925,Website Order,8/12/22,4000229958,Processed,671677,Cygnett Boost V2 Power Bank (10000mAh/Black),Power Banks,145,1,77.69
41736134,Website Order,25/10/22,4000222643,Processed,664804,"Redback Skimboard (37""/Yellow)",Water Sports,145,1,77.69
41664764,Website Order,19/11/23,4000260907,Processed,669488,Olympus Hex Dumbbell (10kg),Fitness Equipment,145,1,77.69
41664764,Website Order,13/12/23,4000265636,Processed,669488,Olympus Hex Dumbbell (10kg),Fitness Equipment,145,1,77.69
41728850,Website Order,30/09/23,4000255154,Processed,675216,Oral-B Kids Stages Electric Toothbrush (Spiderman),Oral Care,145,1,77.69
41663738,Website Order,30/05/23,4000243766,Processed,676371,Flavour Kiss: Belinda McDonald,Cook Books,145,1,77.69
41663836,Website Order,1/12/23,4000263780,Processed,678709,Oral-B Vitality Precision Clean Rechargeable Power Toothbrush,Oral Care,145,1,77.69
41666314,Website Order,26/05/24,4000277204,Processed,648354,NZ House & Garden Magazine 6 month subscription (6 issues),Magazine Subscriptions,145,1,77.69
41691908,Website Order,18/01/23,4000233365,Processed,672454,Karen Walker Tulip Floral Silk Twilly Scarf,Apparel,145,1,77.69
41708075,Website Order,11/12/22,4000230333,Processed,671678,Cygnett Boost V2 Power Bank (10000mAh/Blue),Power Banks,145,1,77.69
41665956,Website Order,25/04/24,4000274859,Processed,678709,Oral-B Vitality Precision Clean Rechargeable Power Toothbrush,Oral Care,145,1,77.69
41663716,Website Order,3/12/23,4000263924,Processed,678496,John Deere Monster Treads All-Terrain Tractor,Toys,145,1,77.69
41749552,Website Order,2/12/23,4000263856,Processed,673514,GFL EVA Big Chill Cooler (Black/Charcoal),Coolers,145,1,77.69
41665840,Website Order,31/05/24,4000277744,Processed,653170,GFL Encore Cooler Bag (Black),Coolers,146,1,78.23
41663729,Website Order,7/11/22,4000224067,Processed,646266,Baileys Liqueur (700ml),Spirits,146,1,78.23
41664830,Website Order,21/09/22,4000219548,Processed,646266,Baileys Liqueur (700ml),Spirits,146,1,78.23
41665164,Website Order,5/08/22,4000215902,Processed,646266,Baileys Liqueur (700ml),Spirits,146,1,78.23
41666674,Website Order,21/06/23,4000245839,Processed,675515,Klean Kanteen TKWide Insulated Kanteen with Cafe Cap (355ml/Tofu),Drink Bottles,146,1,78.23
41732564,Email Order,27/09/23,4000254779,Processed,678281,*Special Request* Shimano Ocea EX Fluorocarbon Leader 50m 20lb - New Season,Fishing,73,2,78.23
41702526,Website Order,22/11/23,4000261540,Processed,677745,Spiral Spring 3-in-1 Science Kit,Building Sets & Models,146,1,78.23
41667018,Website Order,27/09/22,4000219903,Processed,670335,Ecoya Madison Jar (Coconut & Elderflower),Home Fragrance,146,1,78.23
41691908,Website Order,15/08/22,4000216593,Processed,662084,Fonseca Ruby Port (750ml),Wine,146,1,78.23
41666119,Website Order,7/12/22,4000229615,Processed,670335,Ecoya Madison Jar (Coconut & Elderflower),Home Fragrance,146,1,78.23
41665368,Website Order,17/10/23,4000255665,Processed,671678,Cygnett Boost V2 Power Bank (10000mAh/Blue),Power Banks,146,1,78.23
41665368,Website Order,6/10/23,4000255665,Processed,671678,Cygnett Boost V2 Power Bank (10000mAh/Blue),Power Banks,146,1,78.23
41666839,Website Order,1/07/22,4000213045,Processed,672215,LEGO City Rescue Helicopter Transport,Building Sets & Models,146,1,78.23
41703705,Website Order,13/12/22,4000230723,Processed,669109,Ecoya Madison Jar (Lotus Flower),Home Fragrance,146,1,78.23
41664339,Website Order,27/11/22,4000227506,Processed,673606,Ecoya Madison Jar (Vanilla & Tonka),Home Fragrance,146,1,78.23
41722956,Website Order,1/11/22,4000223427,Processed,662084,Fonseca Ruby Port (750ml),Wine,146,1,78.23
41665246,Website Order,17/11/22,4000225736,Processed,646266,Baileys Liqueur (700ml),Spirits,146,1,78.23
41728652,Website Order,10/11/22,4000224623,Processed,672215,LEGO City Rescue Helicopter Transport,Building Sets & Models,146,1,78.23
41665640,Website Order,22/11/22,4000226585,Processed,669109,Ecoya Madison Jar (Lotus Flower),Home Fragrance,146,1,78.23
41663977,Website Order,29/06/22,4000212731,Processed,646262,Jim Beam Bourbon (1L),Alcohol,146,1,78.23
41665236,Website Order,30/11/23,4000263583,Processed,663422,ProMarine Expandable Rod Rack (Red),Fishing,147,1,78.76
41666938,Website Order,19/09/23,4000254090,Processed,677387,Huski Beer Cooler 2.0 (Black),Barware,147,1,78.76
41691908,Website Order,8/12/23,4000264905,Processed,669416,Downlights Luxe Medi Candle (White Peony),Home Fragrance,147,1,78.76
41691908,Website Order,8/12/23,4000264905,Processed,669417,Downlights Luxe Medi Candle (White Tea and Ginger),Home Fragrance,147,1,78.76
41691908,Website Order,7/04/23,4000239308,Processed,672200,Chillys Insulated Coffee Cup 500ml (Blush Pink),Drink Bottles,147,1,78.76
41691908,Website Order,25/10/23,4000257404,Processed,677386,Huski Beer Cooler 2.0 (Rose),Barware,147,1,78.76
41691908,Website Order,25/10/23,4000257404,Processed,677387,Huski Beer Cooler 2.0 (Black),Barware,147,1,78.76
41691908,Website Order,7/05/24,4000275672,Processed,657906,Weber Instant Read Meat Thermometer,BBQ Accessories,147,1,78.76
41665662,Website Order,2/11/23,4000258373,Processed,677387,Huski Beer Cooler 2.0 (Black),Barware,147,1,78.76
41703705,Website Order,17/06/24,4000279218,Processed,679562,ghd Bodyguard Heat Protect Spray (Coloured Hair),Hair Care,147,1,78.76
41703705,Website Order,17/11/23,4000260756,Processed,677387,Huski Beer Cooler 2.0 (Black),Barware,147,1,78.76
41682847,Website Order,28/11/23,4000262979,Processed,675412,Winter Warmers: Philippa Cameron,Cook Books,147,1,78.76
41682579,Website Order,25/03/24,4000272707,Processed,669299,Saw Horse Twin Pack,Tools General,148,1,79.3
41664503,Website Order,25/05/23,4000243332,Processed,670345,Ecoya Reed Diffuser (Coconut & Elderflower),Home Fragrance,148,1,79.3
41664503,Website Order,25/05/23,4000243332,Processed,673607,Ecoya Reed Diffuser (Vanilla & Tonka),Home Fragrance,148,1,79.3
41665389,Website Order,16/11/22,4000225518,Processed,657906,Weber Instant Read Meat Thermometer,BBQ Accessories,148,1,79.3
41664290,Website Order,8/12/22,4000229946,Processed,664641,Disney Couture Frozen Snowflake Bracelet,Jewellery,148,1,79.3
41666744,Website Order,19/10/23,4000256937,Processed,663395,TacklePro Four Tray Tackle Box,Fishing,148,1,79.3
41667101,Website Order,30/09/22,4000220407,Processed,636211,Stanley Rogers Pistol Grip Steak Knives 6pc,Cutlery,148,1,79.3
41736091,Website Order,25/09/23,4000254652,Processed,670345,Ecoya Reed Diffuser (Coconut & Elderflower),Home Fragrance,148,1,79.3
41736091,Website Order,25/09/23,4000254652,Processed,673607,Ecoya Reed Diffuser (Vanilla & Tonka),Home Fragrance,148,1,79.3
41736144,Outbound Phone Order,30/11/23,4000263476,Processed,639009,Harrows Family Dart Set,Darts,148,1,79.3
41732232,Website Order,31/07/23,4000249693,Processed,657906,Weber Instant Read Meat Thermometer,BBQ Accessories,148,1,79.3
41683992,Website Order,28/05/23,4000243543,Processed,672604,Torpedo7 USB 50lm Bike Tail Light,Bikes & Accessories,149,1,79.83
41683992,Website Order,28/05/23,4000243543,Processed,672603,Torpedo7 USB 350lm Bike Front Head Light,Bikes & Accessories,149,1,79.83
41730240,Website Order,30/08/23,4000252393,Processed,650110,Hairy Maclary Treasury: the Complete Adventures of Hairy Maclary,Childrens Books,149,1,79.83
41665867,Website Order,20/11/22,4000226123,Processed,672969,Simple Wholefoods: Sophie Steevens,Books,149,1,79.83
41666298,Website Order,13/06/23,4000244854,Processed,670093,We Are Feel Good Inc. Coconut Milk Moisturiser (400ml),Sun Care,149,1,79.83
41666851,Website Order,30/08/22,4000217838,Processed,650110,Hairy Maclary Treasury: the Complete Adventures of Hairy Maclary,Childrens Books,149,1,79.83
41693466,Website Order,20/11/23,4000261114,Processed,652475,McGregors Nyglass Wavy Blade Hedge Shears,Gardening General,150,1,80.37
41689018,Website Order,31/10/23,4000257944,Processed,678558,Patara Turkish Towel (Navy & White),Towels,150,1,80.37
41689018,Website Order,31/10/23,4000257944,Processed,678557,Patara Turkish Towel (Black & White),Towels,150,1,80.37
41687691,Website Order,30/08/23,4000252369,Processed,677744,Solar 8-in-1 Educational Robot Kit,Building Sets & Models,150,1,80.37
41706061,Website Order,10/06/24,4000278398,Processed,679272,Fujifilm Instax Mini Film (30 Pack/Glam),Camera,150,1,80.37
41665264,Website Order,31/05/24,4000277692,Processed,680183,Yeti Rambler Travel Mug with Stronghold Lid (591ml/Agave Teal),Drink Bottles,150,1,80.37
41665989,Website Order,16/08/22,4000216687,Processed,643630,Premiere Deluxe First Aid Kit (Green),Health & Wellness,150,1,80.37
41703705,Website Order,8/03/24,4000271390,Processed,678938,Mason Cash Original Mixing Bowl (24cm/Cane),Kitchenware,150,1,80.37
41665246,Website Order,17/11/23,4000260761,Processed,678558,Patara Turkish Towel (Navy & White),Towels,150,1,80.37
41686360,Website Order,27/10/23,4000257654,Processed,646266,Baileys Liqueur (700ml),Spirits,151,1,80.91
41665830,Website Order,27/11/23,4000262537,Processed,678352,Vtech Secret Safe Magic Notebook,Toys,151,1,80.91
41664068,Website Order,1/11/23,4000258278,Processed,646266,Baileys Liqueur (700ml),Spirits,151,1,80.91
41691908,Website Order,8/12/23,4000264905,Processed,678352,Vtech Secret Safe Magic Notebook,Toys,151,1,80.91
41665744,Website Order,13/11/22,4000224939,Processed,673961,Ecostore Top to Toe Gift Box,Skin Care,151,1,80.91
41664528,Website Order,31/08/23,4000252540,Processed,675411,Did I Ever Tell You This: Sam Neill,Books General,151,1,80.91
41665699,Website Order,15/11/23,4000260236,Processed,646266,Baileys Liqueur (700ml),Spirits,151,1,80.91
41664891,Website Order,25/11/22,4000227283,Processed,662023,Solar & Hydraulic 12 in 1 Construction Kit,Building Sets & Models,151,1,80.91
41666791,Website Order,15/08/22,4000216565,Processed,657613,Queen: Greatest Hits (Vinyl),Music,151,1,80.91
41664284,Website Order,15/05/23,4000242385,Processed,676104,Neil Young: Somewhere Under The Rainbow 1973 Live (Vinyl),Music,151,1,80.91
41664284,Website Order,13/08/23,4000250859,Processed,676104,Neil Young: Somewhere Under The Rainbow 1973 Live (Vinyl),Music,151,1,80.91
41666269,Website Order,11/06/23,4000244633,Processed,671353,Titleist Tour Performance Cap (White),Golf,151,1,80.91
41666269,Website Order,11/06/23,4000244633,Processed,671352,Titleist Tour Performance Cap (Black),Golf,151,1,80.91
41732321,Website Order,20/02/23,4000235467,Processed,675204,Torpedo7 Vengance EDR8+ Helmet (Small/Teal),Bikes & Accessories,152,1,81.44
41731948,Website Order,21/02/23,4000235548,Processed,675204,Torpedo7 Vengance EDR8+ Helmet (Small/Teal),Bikes & Accessories,152,1,81.44
41663939,Website Order,8/11/23,4000259141,Processed,670288,"A Bigger Digger: B Avison, C Smith",Childrens Books,76,2,81.44
41664915,Website Order,25/09/23,4000254650,Processed,652074,Beanz Pet Indoor/Outdoor Bean Bag (Large/Black),Petware,152,1,81.44
41735109,Website Order,25/11/22,4000227166,Processed,674018,Teng 28pc Bits Set,Tools General,152,1,81.44
41728652,Website Order,10/11/22,4000224623,Processed,662051,LEGO Storage Boy Head (Large),Nursery & Preschool,152,1,81.44
41664025,Website Order,31/10/22,4000223271,Processed,674018,Teng 28pc Bits Set,Tools General,152,1,81.44
41664253,Email Order,27/07/23,4000249310,Processed,677300,PIC Travel: 10578-INT- Travel Insurance,Travel,152,1,81.44
41735960,Website Order,19/02/24,4000270161,Processed,679589,Yeti Rambler Tumbler with MagSlider Lid (591ml/Black),Drink Bottles,152,1,81.44
41825292,Website Order,27/04/24,4000274953,Processed,669634,Draper Hi-Torq Metric Ring & Open Spanner 11pc Set,Tools General,153,1,81.98
41691943,Website Order,24/03/23,4000238060,Processed,670665,Together: Jamie Oliver,Cook Books,153,1,81.98
41666674,Website Order,7/12/23,4000264788,Processed,669108,Ecoya Reed Diffuser (Lotus Flower),Home Fragrance,153,1,81.98
41666674,Website Order,7/12/23,4000264788,Processed,670345,Ecoya Reed Diffuser (Coconut & Elderflower),Home Fragrance,153,1,81.98
41686360,Website Order,27/10/23,4000257654,Processed,671973,Remington Smooth S1 Lady Shaver,Grooming Ladies,153,1,81.98
41665798,Website Order,21/02/24,4000270355,Processed,678946,MokiTag & Leather Loop,Mobile & Tablet Accessories,153,1,81.98
41666398,Website Order,28/11/23,4000262873,Processed,675216,Oral-B Kids Stages Electric Toothbrush (Spiderman),Oral Care,153,1,81.98
41707441,Website Order,28/11/23,4000262910,Processed,669108,Ecoya Reed Diffuser (Lotus Flower),Home Fragrance,153,1,81.98
41707441,Website Order,28/11/23,4000262910,Processed,669108,Ecoya Reed Diffuser (Lotus Flower),Home Fragrance,153,1,81.98
41736071,Website Order,29/04/24,4000275079,Processed,669634,Draper Hi-Torq Metric Ring & Open Spanner 11pc Set,Tools General,153,1,81.98
41733552,Website Order,29/05/24,4000277440,Processed,678197,PanzerGlass UltraWide Fit Screen Protector (iPhone 15),Mobile & Tablet Accessories,153,1,81.98
41665762,Outbound Phone Order,31/07/23,4000249672,Processed,673514,GFL EVA Big Chill Cooler (Black/Charcoal),Coolers,153,1,81.98
41666839,Website Order,22/10/23,4000257100,Processed,661147,Buzzy Bee Pull Along Wooden Toy,Nursery & Preschool,153,1,81.98
41796923,Website Order,17/07/23,4000248275,Processed,670344,Ecoya Reed Diffuser (Cedarwood & Leather),Home Fragrance,153,1,81.98
41664339,Website Order,22/08/23,4000251667,Processed,655148,Moki EXO Kids Bluetooth Headphones (Pink),Headphones,153,1,81.98
41664846,Website Order,23/08/22,4000217302,Processed,660319,Nadia Lim's Fresh Start Feel Good,Books,153,1,81.98
41664172,Website Order,15/01/23,4000233162,Processed,649963,Jack Daniel's Tennessee Honey (700ml),Alcohol,153,1,81.98
41666063,Website Order,1/11/23,4000258266,Processed,661978,Scrabble,Games & Puzzles,153,1,81.98
41684532,Website Order,16/11/23,4000260538,Processed,678709,Oral-B Vitality Precision Clean Rechargeable Power Toothbrush,Oral Care,153,1,81.98
41666328,Website Order,5/04/23,4000239194,Processed,665341,Pearl Jam: Ten (180gm Vinyl),Music,154,1,82.51
41732985,Website Order,5/05/24,4000275494,Processed,675748,Korjo Digital Luggage Scale,Travel Accessories,154,1,82.51
41720951,Website Order,23/11/23,4000261931,Processed,678202,PanzerGlass Picture Perfect Lens Protector (iPhone 15 Pro & Pro Max),Mobile & Tablet Accessories,77,2,82.51
41728563,Website Order,25/08/23,4000252000,Processed,657613,Queen: Greatest Hits (Vinyl),Music,154,1,82.51
41665989,Website Order,16/08/22,4000216687,Processed,669414,Downlights Luxe Medi Candle (Gardenia & Sweet Pea),Home Fragrance,154,1,82.51
41732230,Website Order,13/12/22,4000230722,Processed,669415,Downlights Luxe Medi Candle (Persian Rose),Home Fragrance,154,1,82.51
41665331,Website Order,17/03/23,4000237558,Processed,669414,Downlights Luxe Medi Candle (Gardenia & Sweet Pea),Home Fragrance,154,1,82.51
41664501,Website Order,31/01/24,4000268945,Processed,673771,Sunday Afternoons Havana Hat (Large/Tan),Apparel,155,1,83.05
41752389,Website Order,3/11/23,4000258584,Processed,677386,Huski Beer Cooler 2.0 (Rose),Barware,155,1,83.05
41735102,Website Order,24/08/23,4000251883,Processed,676814,Euro 6 pcs Knife Set,Cutlery,155,1,83.05
41664301,Website Order,21/11/23,4000261447,Processed,677387,Huski Beer Cooler 2.0 (Black),Barware,155,1,83.05
41745732,Website Order,9/11/22,4000224359,Processed,665507,Opinel No.8 Folding Knife,Utility Knives,155,1,83.05
41665607,Website Order,3/07/22,4000213132,Processed,670602,Dimples Cotton Sunhat (Medium/Strawberry Rose),Nursery & Preschool,155,1,83.05
41665246,Website Order,17/11/23,4000260761,Processed,672680,Downlights Luxe Medi Candle (French Pear),Home Fragrance,155,1,83.05
41685266,Website Order,13/11/23,4000259830,Processed,677386,Huski Beer Cooler 2.0 (Rose),Barware,155,1,83.05
41685266,Website Order,13/11/23,4000259830,Processed,677387,Huski Beer Cooler 2.0 (Black),Barware,155,1,83.05
41745381,Website Order,11/12/22,4000230337,Processed,653025,Amtech Platinum Vehicle PV105 First Aid Advanced Drivers Kit (Softpack),Health & Wellness,155,1,83.05
41751550,Website Order,29/09/22,4000220318,Processed,641390,Cluedo the Classic Mystery Game,Games & Puzzles,156,1,83.58
41751550,Website Order,29/09/22,4000220318,Processed,642294,Monopoly Here and Now New Zealand Edition,Games & Puzzles,156,1,83.58
41665963,Website Order,27/07/22,4000215073,Processed,671742,Bridgestone e12 Soft Golf Ball (White/Dozen),Golf,156,1,83.58
41665963,Website Order,27/07/22,4000215073,Processed,671742,Bridgestone e12 Soft Golf Ball (White/Dozen),Golf,156,1,83.58
41665963,Website Order,27/07/22,4000215073,Processed,671742,Bridgestone e12 Soft Golf Ball (White/Dozen),Golf,156,1,83.58
41665004,Website Order,17/09/22,4000219222,Processed,667965,Sunnylife Eco Kids Meal Kit (Stardust),Crockery,156,1,83.58
41732564,Email Order,18/09/23,4000253979,Processed,678091,*Special Request* Catch Livies Black Label Softbait 7,Fishing,39,4,83.58
41732564,Email Order,18/09/23,4000253979,Processed,678092,*Special Request* Catch Livies Black Label Softbait 7,Fishing,39,4,83.58
41664136,Website Order,8/11/23,4000259110,Processed,678486,Breville the Infizz Bottle 600ml (2 Pack),Beverages,156,1,83.58
41664185,Website Order,6/01/23,4000232508,Processed,672604,Torpedo7 USB 50lm Bike Tail Light,Bikes & Accessories,156,1,83.58
41664185,Website Order,6/01/23,4000232508,Processed,672603,Torpedo7 USB 350lm Bike Front Head Light,Bikes & Accessories,156,1,83.58
41665482,Website Order,1/12/22,4000228600,Processed,671149,Good Cocktail Co Cocktail Mixers (4 x 750ml),Alcohol,156,1,83.58
41691908,Website Order,23/11/23,4000261899,Processed,674966,Remember Cake Tin Set (Confetto),Kitchenware,156,1,83.58
41733550,Website Order,4/12/22,4000228987,Processed,673734,Gem Whitening Starter Kit (Coconut Mint),Oral Care,156,1,83.58
41665289,Website Order,13/02/23,4000234988,Processed,658069,Casio Classic Mens Resin Watch,Watches,156,1,83.58
41703341,Website Order,19/12/23,4000266365,Processed,672432,Footjoy StaSof Glove (Small),Golf,156,1,83.58
41685429,Website Order,11/12/22,4000230318,Processed,670194,Wilson NBA Team Composite Basketball (LA Lakers/Size 7),Sports,156,1,83.58
41666931,Website Order,20/11/22,4000226111,Processed,642294,Monopoly Here and Now New Zealand Edition,Games & Puzzles,156,1,83.58
41688373,Website Order,5/11/22,4000223865,Processed,655645,Monopoly Classic (Refresh),Games & Puzzles,156,1,83.58
41682505,Website Order,28/11/23,4000262712,Processed,678485,Breville the Infizz Bottle 1L (2 Pack),Beverages,157,1,84.12
41663918,Website Order,18/01/23,4000233390,Processed,673607,Ecoya Reed Diffuser (Vanilla & Tonka),Home Fragrance,157,1,84.12
41665617,Outbound Phone Order,28/06/22,4000212473,Processed,655520,Farmers Gift Card $50,Physical Gift Card,157,1,84.12
41663784,Website Order,30/06/22,4000212949,Processed,670399,Graham's LBV Port 2012 (1L),Wine,157,1,84.12
41727954,Website Order,29/08/22,4000217775,Processed,670634,Xiaomi Mi True Wireless Earphones Basic 2,Earphones,157,1,84.12
41691941,Outbound Phone Order,27/06/22,4000212346,Processed,663528,Noel Leeming Gift Card $50,Physical Gift Card,157,1,84.12
41666119,Website Order,7/12/22,4000229615,Processed,670345,Ecoya Reed Diffuser (Coconut & Elderflower),Home Fragrance,157,1,84.12
41665989,Website Order,16/08/22,4000216687,Processed,669108,Ecoya Reed Diffuser (Lotus Flower),Home Fragrance,157,1,84.12
41703705,Website Order,25/09/22,4000219880,Processed,673607,Ecoya Reed Diffuser (Vanilla & Tonka),Home Fragrance,157,1,84.12
41703705,Website Order,8/03/24,4000271390,Processed,677725,"XOOTZ 31"" Skateboard (Tenticle)",Toys,157,1,84.12
41664339,Website Order,29/11/23,4000263176,Processed,675797,Gap Leather Ladies Zip-around Wallet (Blush),Bags & Wallets,157,1,84.12
41664339,Website Order,27/11/22,4000227506,Processed,673630,Sylvanian Families Fashion Play Set Jewels & Gems Collection,Toys,157,1,84.12
41732230,Website Order,13/12/22,4000230722,Processed,668366,Linden Leaves Miraculous Facial Oil,Skin Care,157,1,84.12
41688133,Outbound Phone Order,22/08/22,4000217201,Processed,663524,Hunting & Fishing Gift Card $50,Physical Gift Card,157,1,84.12
41723279,Website Order,24/11/23,4000262165,Processed,674422,Olive Black Twin Pack 245ml EVOO (Original & Black Garlic),Food,158,1,84.66
41735944,Website Order,6/12/23,4000264572,Processed,646266,Baileys Liqueur (700ml),Spirits,158,1,84.66
41679108,Website Order,19/05/23,4000242833,Processed,646266,Baileys Liqueur (700ml),Spirits,158,1,84.66
41675996,Website Order,27/10/23,4000257655,Processed,637593,Salter Electronic Arc Kitchen Scale (Black),Kitchen Scales,158,1,84.66
41665180,Website Order,19/02/24,4000270168,Processed,675411,Did I Ever Tell You This: Sam Neill,Books General,158,1,84.66
